created_at,id,id_string,hashtags,hashtag_count,favorited,favorite_count,retweeted,retweet_count,user_name,user_screen_name,user_id,user_id_string,user_friends_count,hashtag_list,stitchfix_boolean,stelladot_boolean
Sun Jul 23 00:08:11 +0000 2017,888913599271403520,888913599271403520,"[{'indices': [7, 17], 'text': 'StitchFix'}]",1,False,0,False,0,Jenny Hogg,lbugjenny,228148089,228148089,47,StitchFix,True,False
Sun Jul 23 00:30:19 +0000 2017,888919166048059392,888919166048059392,"[{'indices': [81, 90], 'text': 'clothing'}, {'indices': [91, 99], 'text': 'fashion'}, {'indices': [100, 116], 'text': 'subscriptionbox'}, {'indices': [117, 127], 'text': 'stitchfix'}]",4,False,0,False,149,Sharon French,FitinfunSharon,2173004028,2173004028,4918,"clothing, fashion, subscriptionbox, stitchfix",True,False
Sun Jul 23 03:00:12 +0000 2017,888956888754343936,888956888754343936,"[{'indices': [81, 90], 'text': 'clothing'}, {'indices': [91, 99], 'text': 'fashion'}, {'indices': [100, 116], 'text': 'subscriptionbox'}, {'indices': [117, 127], 'text': 'stitchfix'}]",4,False,0,False,149,Patty,pattyoh11,31401275,31401275,12506,"clothing, fashion, subscriptionbox, stitchfix",True,False
Sun Jul 23 03:08:13 +0000 2017,888958904142487552,888958904142487552,"[{'indices': [81, 90], 'text': 'clothing'}, {'indices': [91, 99], 'text': 'fashion'}, {'indices': [100, 116], 'text': 'subscriptionbox'}, {'indices': [117, 127], 'text': 'stitchfix'}]",4,False,0,False,149,Kristin,ItsFreeAtLast,21535166,21535166,102164,"clothing, fashion, subscriptionbox, stitchfix",True,False
Sun Jul 23 03:17:01 +0000 2017,888961117011283969,888961117011283969,"[{'indices': [81, 90], 'text': 'clothing'}, {'indices': [91, 99], 'text': 'fashion'}, {'indices': [100, 116], 'text': 'subscriptionbox'}, {'indices': [117, 127], 'text': 'stitchfix'}]",4,False,0,False,149,Fan R & Kim McIntyre,KimMctyre,159183342,159183342,2831,"clothing, fashion, subscriptionbox, stitchfix",True,False
Sun Jul 23 03:23:10 +0000 2017,888962665367744513,888962665367744513,"[{'indices': [81, 90], 'text': 'clothing'}, {'indices': [91, 99], 'text': 'fashion'}, {'indices': [100, 116], 'text': 'subscriptionbox'}, {'indices': [117, 127], 'text': 'stitchfix'}]",4,False,0,False,149,AllThingsBigAndSmall,AllThingsAnnie,2371002788,2371002788,7327,"clothing, fashion, subscriptionbox, stitchfix",True,False
Sun Jul 23 04:18:00 +0000 2017,888976466331009024,888976466331009024,"[{'indices': [81, 90], 'text': 'clothing'}, {'indices': [91, 99], 'text': 'fashion'}, {'indices': [100, 116], 'text': 'subscriptionbox'}, {'indices': [117, 127], 'text': 'stitchfix'}]",4,False,0,False,149,Melissa Williams,PPlates,553040055,553040055,4619,"clothing, fashion, subscriptionbox, stitchfix",True,False
Sun Jul 23 05:24:10 +0000 2017,888993116392312832,888993116392312832,"[{'indices': [81, 90], 'text': 'clothing'}, {'indices': [91, 99], 'text': 'fashion'}, {'indices': [100, 116], 'text': 'subscriptionbox'}, {'indices': [117, 127], 'text': 'stitchfix'}]",4,False,0,False,149,Everyday Shortcuts,EvrydayShortcut,862212176,862212176,32216,"clothing, fashion, subscriptionbox, stitchfix",True,False
Sun Jul 23 06:04:38 +0000 2017,889003300774871041,889003300774871041,"[{'indices': [8, 18], 'text': 'StitchFix'}, {'indices': [49, 55], 'text': 'style'}, {'indices': [56, 64], 'text': 'stylist'}, {'indices': [65, 73], 'text': 'fashion'}, {'indices': [74, 86], 'text': 'mensfashion'}]",5,False,0,False,0,#RULETHESCENE#,RULETHESCENE,1278342517,1278342517,231,"StitchFix, style, stylist, fashion, mensfashion",True,False
Sun Jul 23 07:34:05 +0000 2017,889025810727817217,889025810727817217,"[{'indices': [81, 90], 'text': 'clothing'}, {'indices': [91, 99], 'text': 'fashion'}, {'indices': [100, 116], 'text': 'subscriptionbox'}, {'indices': [117, 127], 'text': 'stitchfix'}]",4,False,0,False,149,My Cooking Spot,MyCookingSpot,1562399810,1562399810,1143,"clothing, fashion, subscriptionbox, stitchfix",True,False
Sun Jul 23 10:05:07 +0000 2017,889063822626922498,889063822626922498,"[{'indices': [81, 90], 'text': 'clothing'}, {'indices': [91, 99], 'text': 'fashion'}, {'indices': [100, 116], 'text': 'subscriptionbox'}, {'indices': [117, 127], 'text': 'stitchfix'}]",4,False,0,False,149,Rika,thedealmatch,335129021,335129021,22601,"clothing, fashion, subscriptionbox, stitchfix",True,False
Sun Jul 23 10:56:08 +0000 2017,889076659558662144,889076659558662144,"[{'indices': [81, 90], 'text': 'clothing'}, {'indices': [91, 99], 'text': 'fashion'}, {'indices': [100, 116], 'text': 'subscriptionbox'}, {'indices': [117, 127], 'text': 'stitchfix'}]",4,False,0,False,149,Deals4Dummies,deals4dummies,103092230,103092230,14319,"clothing, fashion, subscriptionbox, stitchfix",True,False
Sun Jul 23 12:00:03 +0000 2017,889092744131432448,889092744131432448,"[{'indices': [81, 90], 'text': 'clothing'}, {'indices': [91, 99], 'text': 'fashion'}, {'indices': [100, 116], 'text': 'subscriptionbox'}, {'indices': [117, 127], 'text': 'stitchfix'}]",4,False,0,False,149,The Typical Mom,TheTypical_Mom,911766210,911766210,15725,"clothing, fashion, subscriptionbox, stitchfix",True,False
Sun Jul 23 13:04:12 +0000 2017,889108888548716549,889108888548716549,"[{'indices': [28, 34], 'text': 'gilli'}, {'indices': [35, 45], 'text': 'instalove'}, {'indices': [46, 51], 'text': 'navy'}, {'indices': [52, 62], 'text': 'stitchfix'}, {'indices': [63, 73], 'text': 'conntempo'}, {'indices': [74, 83], 'text': 'boutique'}, {'indices': [84, 89], 'text': 'love'}, {'indices': [90, 96], 'text': 'retro'}, {'indices': [97, 103], 'text': 'dress'}]",9,False,0,False,0,Conntempo Boutique,conntempo,4912813632,4912813632,31,"gilli, instalove, navy, stitchfix, conntempo, boutique, love, retro, dress",True,False
Sun Jul 23 15:00:20 +0000 2017,889138114790293504,889138114790293504,"[{'indices': [58, 74], 'text': 'subscriptionbox'}, {'indices': [75, 85], 'text': 'StitchFix'}, {'indices': [86, 99], 'text': 'StitchFixMen'}]",3,False,1,False,0,Hello Subscription,helloboxes,1111807513,1111807513,870,"subscriptionbox, StitchFix, StitchFixMen",True,False
Sun Jul 23 15:30:00 +0000 2017,889145579019931648,889145579019931648,"[{'indices': [81, 90], 'text': 'clothing'}, {'indices': [91, 99], 'text': 'fashion'}, {'indices': [100, 116], 'text': 'subscriptionbox'}, {'indices': [117, 127], 'text': 'stitchfix'}]",4,False,0,False,149,Disney Dreaming,DisneyDream717,770154132971945984,770154132971945984,4198,"clothing, fashion, subscriptionbox, stitchfix",True,False
Sun Jul 23 16:08:11 +0000 2017,889155190154067968,889155190154067968,"[{'indices': [81, 90], 'text': 'clothing'}, {'indices': [91, 99], 'text': 'fashion'}, {'indices': [100, 116], 'text': 'subscriptionbox'}, {'indices': [117, 127], 'text': 'stitchfix'}]",4,False,0,False,149,Amanda Taylor,mandipie4u,400128084,400128084,76773,"clothing, fashion, subscriptionbox, stitchfix",True,False
Sun Jul 23 17:58:10 +0000 2017,889182866692743168,889182866692743168,"[{'indices': [81, 90], 'text': 'clothing'}, {'indices': [91, 99], 'text': 'fashion'}, {'indices': [100, 116], 'text': 'subscriptionbox'}, {'indices': [117, 127], 'text': 'stitchfix'}]",4,False,0,False,149,Mom.Wife.Busy Life.,momwifebusylife,1953071791,1953071791,4745,"clothing, fashion, subscriptionbox, stitchfix",True,False
Sun Jul 23 18:11:08 +0000 2017,889186131643744256,889186131643744256,"[{'indices': [81, 90], 'text': 'clothing'}, {'indices': [91, 99], 'text': 'fashion'}, {'indices': [100, 116], 'text': 'subscriptionbox'}, {'indices': [117, 127], 'text': 'stitchfix'}]",4,False,0,False,149,E. Obih-Frank,positive_kismet,167597868,167597868,3736,"clothing, fashion, subscriptionbox, stitchfix",True,False
Sun Jul 23 19:10:08 +0000 2017,889200978649640963,889200978649640963,[],0,False,7,False,0,JoAnn Crohn,awhimsiclelife,56539584,56539584,2298,,False,False
Sun Jul 23 19:53:35 +0000 2017,889211914680709121,889211914680709121,"[{'indices': [81, 90], 'text': 'clothing'}, {'indices': [91, 99], 'text': 'fashion'}, {'indices': [100, 116], 'text': 'subscriptionbox'}, {'indices': [117, 127], 'text': 'stitchfix'}]",4,False,0,False,149,Marielle Altenor,ladymarielle,41928273,41928273,10932,"clothing, fashion, subscriptionbox, stitchfix",True,False
Sun Jul 23 21:00:10 +0000 2017,889228668547084288,889228668547084288,"[{'indices': [88, 98], 'text': 'StitchFix'}, {'indices': [99, 107], 'text': 'fashion'}]",2,False,0,False,0,Tara,flavfashandfun,757703029143601152,757703029143601152,643,"StitchFix, fashion",True,False
Sun Jul 23 21:10:41 +0000 2017,889231316578959361,889231316578959361,"[{'indices': [47, 61], 'text': 'thedailycombo'}, {'indices': [62, 72], 'text': 'stitchfix'}, {'indices': [73, 83], 'text': 'youstyled'}, {'indices': [84, 96], 'text': 'sundaystyle'}]",4,False,0,False,0,Megan Reynolds,meganluvsjewels,49760580,49760580,708,"thedailycombo, stitchfix, youstyled, sundaystyle",True,False
Sun Jul 23 22:24:13 +0000 2017,889249820094771200,889249820094771200,"[{'indices': [75, 85], 'text': 'stitchfix'}, {'indices': [86, 89], 'text': 'sf'}, {'indices': [90, 106], 'text': 'personalstylist'}, {'indices': [107, 122], 'text': 'stephisthebomb'}]",4,False,1,False,0,Emily McKinzie,ejmckinzie,2428260961,2428260961,497,"stitchfix, sf, personalstylist, stephisthebomb",True,False
Sun Jul 23 23:06:58 +0000 2017,889260580024049664,889260580024049664,"[{'indices': [98, 108], 'text': 'stitchfix'}]",1,False,0,False,0,Jessi Living Lovely,JessiLivingLove,2555690636,2555690636,2101,stitchfix,True,False
Sun Jul 23 23:32:08 +0000 2017,889266912479150080,889266912479150080,"[{'indices': [81, 90], 'text': 'clothing'}, {'indices': [91, 99], 'text': 'fashion'}, {'indices': [100, 116], 'text': 'subscriptionbox'}, {'indices': [117, 127], 'text': 'stitchfix'}]",4,False,0,False,149,In The Know Mom,intheknowmom,69744204,69744204,1147,"clothing, fashion, subscriptionbox, stitchfix",True,False
Sun Jul 23 23:59:00 +0000 2017,889273675870072836,889273675870072836,"[{'indices': [17, 27], 'text': 'stitchfix'}, {'indices': [74, 89], 'text': 'onlineshopping'}, {'indices': [90, 98], 'text': 'momlife'}, {'indices': [99, 107], 'text': 'styleme'}]",4,False,2,False,1,AndreaDavis,OurJoyousHome,796351580232499200,796351580232499200,250,"stitchfix, onlineshopping, momlife, styleme",True,False
Mon Jul 24 00:02:32 +0000 2017,889274563028275202,889274563028275202,"[{'indices': [36, 46], 'text': 'stitchfix'}, {'indices': [93, 108], 'text': 'onlineshopping'}, {'indices': [109, 117], 'text': 'momlife'}, {'indices': [118, 126], 'text': 'styleme'}]",4,False,0,False,1,Elisha Suarez,Momontheblog,886628267733663744,886628267733663744,736,"stitchfix, onlineshopping, momlife, styleme",True,False
Mon Jul 24 01:24:17 +0000 2017,889295135183437824,889295135183437824,"[{'indices': [58, 74], 'text': 'subscriptionbox'}, {'indices': [75, 83], 'text': 'fashion'}, {'indices': [84, 90], 'text': 'tryon'}, {'indices': [92, 98], 'text': 'fblog'}, {'indices': [99, 114], 'text': 'fashionblogger'}, {'indices': [115, 125], 'text': 'stitchfix'}, {'indices': [126, 138], 'text': 'stitchfixer'}]",7,False,0,False,0,asheli,asheli,16738653,16738653,2202,"subscriptionbox, fashion, tryon, fblog, fashionblogger, stitchfix, stitchfixer",True,False
Mon Jul 24 02:12:43 +0000 2017,889307323080081409,889307323080081409,"[{'indices': [14, 24], 'text': 'StitchFix'}]",1,False,1,False,0,Ashton Wright,AshtonKWright,2353846273,2353846273,604,StitchFix,True,False
Mon Jul 24 03:37:54 +0000 2017,889328763699212288,889328763699212288,"[{'indices': [81, 90], 'text': 'clothing'}, {'indices': [91, 99], 'text': 'fashion'}, {'indices': [100, 116], 'text': 'subscriptionbox'}, {'indices': [117, 127], 'text': 'stitchfix'}]",4,False,0,False,149,Found Frolicking,FoundFrolicking,371849288,371849288,424,"clothing, fashion, subscriptionbox, stitchfix",True,False
Mon Jul 24 04:08:20 +0000 2017,889336421860945920,889336421860945920,"[{'indices': [75, 85], 'text': 'StitchFix'}, {'indices': [86, 105], 'text': 'StitchfixAffiliate'}]",2,False,1,False,0,AMOD-DOMA studio,AMOD_DOMA,694863186646933504,694863186646933504,3637,"StitchFix, StitchfixAffiliate",True,False
Mon Jul 24 05:48:23 +0000 2017,889361598430797824,889361598430797824,"[{'indices': [75, 85], 'text': 'StitchFix'}, {'indices': [86, 105], 'text': 'StitchfixAffiliate'}]",2,False,1,False,0,AMOD-DOMA studio,AMOD_DOMA,694863186646933504,694863186646933504,3637,"StitchFix, StitchfixAffiliate",True,False
Mon Jul 24 09:42:07 +0000 2017,889420422185398272,889420422185398272,"[{'indices': [18, 23], 'text': 'love'}, {'indices': [24, 31], 'text': 'floral'}, {'indices': [32, 42], 'text': 'instalove'}, {'indices': [43, 53], 'text': 'conntempo'}, {'indices': [54, 64], 'text': 'stitchfix'}, {'indices': [65, 74], 'text': 'boutique'}, {'indices': [75, 83], 'text': 'fashion'}, {'indices': [84, 92], 'text': 'fashion'}, {'indices': [93, 102], 'text': 'modcloth'}]",9,False,1,False,0,Conntempo Boutique,conntempo,4912813632,4912813632,31,"love, floral, instalove, conntempo, stitchfix, boutique, fashion, fashion, modcloth",True,False
Mon Jul 24 10:00:24 +0000 2017,889425022598696961,889425022598696961,"[{'indices': [21, 35], 'text': 'innovationlab'}, {'indices': [84, 94], 'text': 'trunkclub'}, {'indices': [102, 121], 'text': 'bizmodelinnovation'}]",3,False,0,False,1,Kyla Tran,pollaripe1971,887282720870731776,887282720870731776,21,"innovationlab, trunkclub, bizmodelinnovation",False,False
Mon Jul 24 10:30:02 +0000 2017,889432477181280256,889432477181280256,"[{'indices': [29, 39], 'text': 'stitchfix'}, {'indices': [40, 49], 'text': 'unboxing'}, {'indices': [50, 64], 'text': 'summerfashion'}, {'indices': [65, 79], 'text': 'jenshappyhome'}, {'indices': [80, 88], 'text': 'youtube'}]",5,False,0,False,0,Jennifer,jenshappyhome,811394155209494530,811394155209494530,90,"stitchfix, unboxing, summerfashion, jenshappyhome, youtube",True,False
Mon Jul 24 11:53:02 +0000 2017,889453366572711936,889453366572711936,"[{'indices': [6, 16], 'text': 'StitchFix'}, {'indices': [25, 34], 'text': 'plussize'}, {'indices': [99, 107], 'text': 'fashion'}]",3,False,1,False,0,Curvatude™,Curvatude,20523212,20523212,3187,"StitchFix, plussize, fashion",True,False
Mon Jul 24 13:11:44 +0000 2017,889473170134233090,889473170134233090,"[{'indices': [81, 90], 'text': 'clothing'}, {'indices': [91, 99], 'text': 'fashion'}, {'indices': [100, 116], 'text': 'subscriptionbox'}, {'indices': [117, 127], 'text': 'stitchfix'}]",4,False,0,False,149,Denise 'niecyisms',niecyisms,27067456,27067456,4562,"clothing, fashion, subscriptionbox, stitchfix",True,False
Mon Jul 24 15:23:28 +0000 2017,889506325004267520,889506325004267520,"[{'indices': [62, 70], 'text': 'fashion'}, {'indices': [71, 77], 'text': 'style'}, {'indices': [78, 87], 'text': 'giveaway'}, {'indices': [88, 98], 'text': 'stitchfix'}]",4,False,0,False,0,Jeanna Johnson,jeannajohnson46,335282902,335282902,1987,"fashion, style, giveaway, stitchfix",True,False
Mon Jul 24 16:12:07 +0000 2017,889518568311738368,889518568311738368,"[{'indices': [81, 90], 'text': 'clothing'}, {'indices': [91, 99], 'text': 'fashion'}, {'indices': [100, 116], 'text': 'subscriptionbox'}, {'indices': [117, 127], 'text': 'stitchfix'}]",4,False,0,False,149,Jays SweetNSour Life,SweetNSourDeals,227782695,227782695,20338,"clothing, fashion, subscriptionbox, stitchfix",True,False
Mon Jul 24 16:34:19 +0000 2017,889524155649069056,889524155649069056,"[{'indices': [70, 80], 'text': 'stitchfix'}, {'indices': [81, 90], 'text': 'clothing'}, {'indices': [91, 99], 'text': 'fashion'}, {'indices': [100, 116], 'text': 'subscriptionbox'}]",4,False,1,False,0,frenchrum,frenchrum,18709700,18709700,284,"stitchfix, clothing, fashion, subscriptionbox",True,False
Mon Jul 24 16:44:16 +0000 2017,889526659073703936,889526659073703936,"[{'indices': [81, 90], 'text': 'clothing'}, {'indices': [91, 99], 'text': 'fashion'}, {'indices': [100, 116], 'text': 'subscriptionbox'}, {'indices': [117, 127], 'text': 'stitchfix'}]",4,False,0,False,149,Melissa Hagan,OutnumberedMama,39296847,39296847,26394,"clothing, fashion, subscriptionbox, stitchfix",True,False
Mon Jul 24 18:58:17 +0000 2017,889560384457322496,889560384457322496,"[{'indices': [81, 91], 'text': 'trunkclub'}, {'indices': [92, 111], 'text': 'nationaltequiladay'}]",2,False,4,False,3,Trunk Club,TrunkClub,19734728,19734728,1348,"trunkclub, nationaltequiladay",False,False
Mon Jul 24 19:00:43 +0000 2017,889560994665639941,889560994665639941,"[{'indices': [81, 91], 'text': 'trunkclub'}, {'indices': [92, 111], 'text': 'nationaltequiladay'}]",2,False,0,False,0,Jenna Noble,styledbyjennadc,3437358891,3437358891,366,"trunkclub, nationaltequiladay",False,False
Mon Jul 24 19:21:20 +0000 2017,889566185150443520,889566185150443520,"[{'indices': [69, 79], 'text': 'trunkclub'}, {'indices': [80, 95], 'text': 'trunkclubwomen'}, {'indices': [96, 99], 'text': 'ad'}]",3,False,8,False,2,Jena Gambaccini,ChiCityFashion,76948266,76948266,486,"trunkclub, trunkclubwomen, ad",False,False
Mon Jul 24 19:23:38 +0000 2017,889566764031520769,889566764031520769,"[{'indices': [89, 99], 'text': 'trunkclub'}, {'indices': [100, 115], 'text': 'trunkclubwomen'}, {'indices': [116, 119], 'text': 'ad'}]",3,False,0,False,2,Trunk Club,TrunkClub,19734728,19734728,1348,"trunkclub, trunkclubwomen, ad",False,False
Mon Jul 24 19:25:35 +0000 2017,889567252944740354,889567252944740354,"[{'indices': [87, 97], 'text': 'trunkclub'}, {'indices': [98, 113], 'text': 'trunkclubwomen'}]",2,False,0,False,0,Jenna Noble,styledbyjennadc,3437358891,3437358891,366,"trunkclub, trunkclubwomen",False,False
Mon Jul 24 19:48:00 +0000 2017,889572895856381952,889572895856381952,"[{'indices': [67, 77], 'text': 'stitchfix'}]",1,False,1,False,0,leelee,leelee9168,71687554,71687554,211,stitchfix,True,False
Mon Jul 24 19:52:40 +0000 2017,889574072266436608,889574072266436608,"[{'indices': [3, 13], 'text': 'stitchfix'}]",1,False,4,False,0,Emilie Lawless,emiloulawless,719034564,719034564,637,stitchfix,True,False
Mon Jul 24 21:49:43 +0000 2017,889603526606950400,889603526606950400,"[{'indices': [38, 48], 'text': 'trunkclub'}]",1,False,1,False,0,Fantabulosity,FantabulosityJB,1638581737,1638581737,289,trunkclub,False,False
Mon Jul 24 21:51:30 +0000 2017,889603976164855808,889603976164855808,"[{'indices': [60, 69], 'text': 'momstyle'}, {'indices': [70, 78], 'text': 'fashion'}, {'indices': [79, 89], 'text': 'stitchfix'}]",3,False,0,False,0,Lara Molettiere,LarasPlace,229114143,229114143,953,"momstyle, fashion, stitchfix",True,False
Mon Jul 24 22:58:33 +0000 2017,889620847761264640,889620847761264640,"[{'indices': [98, 115], 'text': 'elevateyourstyle'}]",1,False,2,False,1,DAILYLOOK,dailylook,340773172,340773172,91,elevateyourstyle,False,False
Tue Jul 25 00:01:33 +0000 2017,889636703564169217,889636703564169217,"[{'indices': [57, 65], 'text': 'momlife'}, {'indices': [66, 76], 'text': 'stitchfix'}, {'indices': [77, 86], 'text': 'momstyle'}]",3,False,0,False,0,Lara Molettiere,LarasPlace,229114143,229114143,953,"momlife, stitchfix, momstyle",True,False
Tue Jul 25 00:56:59 +0000 2017,889650653546545156,889650653546545156,"[{'indices': [28, 38], 'text': 'stitchfix'}]",1,False,0,False,0,Timbo,t_haitsma,424166531,424166531,1301,stitchfix,True,False
Tue Jul 25 01:00:19 +0000 2017,889651492038234116,889651492038234116,"[{'indices': [56, 66], 'text': 'stitchfix'}, {'indices': [67, 83], 'text': 'subscriptionbox'}]",2,False,2,False,0,MSA,SubscriptionBox,623424340,623424340,784,"stitchfix, subscriptionbox",True,False
Tue Jul 25 01:00:30 +0000 2017,889651537831747584,889651537831747584,"[{'indices': [89, 99], 'text': 'trunkclub'}, {'indices': [100, 115], 'text': 'trunkclubwomen'}, {'indices': [116, 119], 'text': 'ad'}]",3,False,0,False,2,A Cook,ResilientDays,360854340,360854340,873,"trunkclub, trunkclubwomen, ad",False,False
Tue Jul 25 01:15:36 +0000 2017,889655340630933508,889655340630933508,"[{'indices': [82, 92], 'text': 'StitchFix'}, {'indices': [93, 112], 'text': 'StitchfixAffiliate'}]",2,False,1,False,0,AMOD-DOMA studio,AMOD_DOMA,694863186646933504,694863186646933504,3637,"StitchFix, StitchfixAffiliate",True,False
Tue Jul 25 01:24:45 +0000 2017,889657640254681088,889657640254681088,"[{'indices': [96, 106], 'text': 'trunkclub'}, {'indices': [107, 126], 'text': 'nationaltequiladay'}]",2,False,0,False,3,To Boot New York,ToBootNewYork,2873367209,2873367209,123,"trunkclub, nationaltequiladay",False,False
Tue Jul 25 01:59:36 +0000 2017,889666413786431489,889666413786431489,"[{'indices': [31, 41], 'text': 'StitchFix'}, {'indices': [42, 50], 'text': 'Blogger'}]",2,False,2,False,0,Andrea Nicole,TheMesserMom,544009520,544009520,182,"StitchFix, Blogger",True,False
Tue Jul 25 02:40:25 +0000 2017,889676685200818176,889676685200818176,"[{'indices': [82, 92], 'text': 'StitchFix'}, {'indices': [93, 112], 'text': 'StitchfixAffiliate'}]",2,False,1,False,0,AMOD-DOMA studio,AMOD_DOMA,694863186646933504,694863186646933504,3637,"StitchFix, StitchfixAffiliate",True,False
Tue Jul 25 03:18:59 +0000 2017,889686391197650944,889686391197650944,"[{'indices': [55, 65], 'text': 'Santorini'}, {'indices': [72, 82], 'text': 'StitchFix'}, {'indices': [83, 99], 'text': 'StitchFixSummer'}, {'indices': [100, 112], 'text': 'TravelStyle'}]",4,False,5,False,2,Cristen Casados,cristencasados,207842775,207842775,459,"Santorini, StitchFix, StitchFixSummer, TravelStyle",True,False
Tue Jul 25 04:20:11 +0000 2017,889701789016182786,889701789016182786,"[{'indices': [82, 92], 'text': 'StitchFix'}, {'indices': [93, 112], 'text': 'StitchfixAffiliate'}]",2,False,1,False,0,AMOD-DOMA studio,AMOD_DOMA,694863186646933504,694863186646933504,3637,"StitchFix, StitchfixAffiliate",True,False
Tue Jul 25 05:21:59 +0000 2017,889717341474373635,889717341474373635,"[{'indices': [113, 130], 'text': 'elevateyourstyle'}]",1,False,0,False,1,Jessica K.,cubicle_chic,3269327012,3269327012,444,elevateyourstyle,False,False
Tue Jul 25 05:55:08 +0000 2017,889725687015378944,889725687015378944,"[{'indices': [82, 92], 'text': 'StitchFix'}, {'indices': [93, 112], 'text': 'StitchfixAffiliate'}]",2,False,1,False,0,AMOD-DOMA studio,AMOD_DOMA,694863186646933504,694863186646933504,3637,"StitchFix, StitchfixAffiliate",True,False
Tue Jul 25 07:05:18 +0000 2017,889743343894224897,889743343894224897,"[{'indices': [81, 90], 'text': 'clothing'}, {'indices': [91, 99], 'text': 'fashion'}, {'indices': [100, 116], 'text': 'subscriptionbox'}, {'indices': [117, 127], 'text': 'stitchfix'}]",4,False,0,False,149,G&D Blog,gdblogsite,295578300,295578300,985,"clothing, fashion, subscriptionbox, stitchfix",True,False
Tue Jul 25 09:01:18 +0000 2017,889772536451543041,889772536451543041,"[{'indices': [68, 78], 'text': 'stitchfix'}]",1,False,1,False,0,Lindsay Gallof,theoriginal_lg,253640072,253640072,71,stitchfix,True,False
Tue Jul 25 11:02:59 +0000 2017,889803158880432128,889803158880432128,"[{'indices': [37, 42], 'text': 'ootd'}, {'indices': [43, 56], 'text': 'styleblogger'}, {'indices': [57, 68], 'text': 'styleinspo'}, {'indices': [69, 79], 'text': 'stitchfix'}, {'indices': [80, 88], 'text': 'oldnavy'}]",5,False,3,False,0,Joules Dellinger,JoulesDellinger,31511685,31511685,1909,"ootd, styleblogger, styleinspo, stitchfix, oldnavy",True,False
Tue Jul 25 13:23:38 +0000 2017,889838556390281216,889838556390281216,"[{'indices': [104, 114], 'text': 'trunkclub'}, {'indices': [115, 127], 'text': 'teammoenius'}]",2,False,3,False,0,Danielle Christina,theellechandler,3340078457,3340078457,2049,"trunkclub, teammoenius",False,False
Tue Jul 25 13:55:09 +0000 2017,889846486049095681,889846486049095681,"[{'indices': [11, 23], 'text': 'DanielRainn'}, {'indices': [24, 34], 'text': 'StitchFix'}, {'indices': [88, 93], 'text': 'Maxi'}]",3,False,0,False,0,Melissa,222Melissa222,256215507,256215507,616,"DanielRainn, StitchFix, Maxi",True,False
Tue Jul 25 15:28:04 +0000 2017,889869867792211968,889869867792211968,"[{'indices': [75, 85], 'text': 'Santorini'}, {'indices': [92, 102], 'text': 'StitchFix'}, {'indices': [103, 119], 'text': 'StitchFixSummer'}, {'indices': [120, 132], 'text': 'TravelStyle'}]",4,False,0,False,2,Lookie Boo,LookieBoo,368589743,368589743,2095,"Santorini, StitchFix, StitchFixSummer, TravelStyle",True,False
Tue Jul 25 15:45:57 +0000 2017,889874369157013504,889874369157013504,"[{'indices': [83, 93], 'text': 'stitchfix'}, {'indices': [94, 103], 'text': 'momstyle'}]",2,False,0,False,1,Lara Molettiere,LarasPlace,229114143,229114143,953,"stitchfix, momstyle",True,False
Tue Jul 25 15:54:02 +0000 2017,889876405294702593,889876405294702593,"[{'indices': [75, 85], 'text': 'Santorini'}, {'indices': [92, 102], 'text': 'StitchFix'}, {'indices': [103, 119], 'text': 'StitchFixSummer'}, {'indices': [120, 132], 'text': 'TravelStyle'}]",4,False,0,False,2,Double Duty Mommy,DoubleDutyMommy,30316237,30316237,12743,"Santorini, StitchFix, StitchFixSummer, TravelStyle",True,False
Tue Jul 25 16:04:57 +0000 2017,889879152370880512,889879152370880512,"[{'indices': [62, 71], 'text': 'JennyHan'}, {'indices': [72, 82], 'text': 'Stitchfix'}, {'indices': [83, 94], 'text': 'Whitedress'}, {'indices': [95, 100], 'text': 'OOTD'}, {'indices': [101, 106], 'text': 'ebay'}]",5,False,0,False,2,kpadilla,kpadillaebay,415556380,415556380,5488,"JennyHan, Stitchfix, Whitedress, OOTD, ebay",True,False
Tue Jul 25 16:37:02 +0000 2017,889887226276048896,889887226276048896,"[{'indices': [99, 109], 'text': 'stitchfix'}, {'indices': [110, 119], 'text': 'momstyle'}]",2,False,0,False,1,Just plain LIVING,JustPlainMarieB,226728306,226728306,4235,"stitchfix, momstyle",True,False
Tue Jul 25 16:52:09 +0000 2017,889891031117946880,889891031117946880,"[{'indices': [6, 16], 'text': 'StitchFix'}, {'indices': [25, 34], 'text': 'plussize'}, {'indices': [99, 107], 'text': 'fashion'}]",3,False,1,False,0,Curvatude™,Curvatude,20523212,20523212,3187,"StitchFix, plussize, fashion",True,False
Tue Jul 25 17:05:22 +0000 2017,889894357041598464,889894357041598464,"[{'indices': [0, 4], 'text': 'tbt'}, {'indices': [107, 117], 'text': 'stitchfix'}]",2,False,1,False,0,Lucy Valdez,crueltyfreelucy,30861836,30861836,2611,"tbt, stitchfix",True,False
Tue Jul 25 18:09:29 +0000 2017,889910492558352384,889910492558352384,"[{'indices': [81, 90], 'text': 'clothing'}, {'indices': [91, 99], 'text': 'fashion'}, {'indices': [100, 116], 'text': 'subscriptionbox'}, {'indices': [117, 127], 'text': 'stitchfix'}]",4,False,0,False,149,Emily Reviews,EmilyReviewsCom,67432128,67432128,8809,"clothing, fashion, subscriptionbox, stitchfix",True,False
